0.795195,0.795054,-0.0154836,-0.182959,-1.63173,-1.63194,-0.0228727,-0.289436,1.96993,1.9701,0.0188401,-20.6717,-0.00522568,-0.00533779,-0.124144,-20.3679,-0.0211641,-0.0213003,-0.148239,17.1078,-0.311721,-0.311863,-0.154688,24.2249
0.807281,0.807139,-0.0156087,-0.155499,-1.64313,-1.64339,-0.0281885,-0.275355,1.97259,1.97275,0.0178854,-20.6874,-0.00399534,-0.00421006,-0.233824,-18.4465,-0.0204918,-0.0205001,-0.00791805,18.0985,-0.314035,-0.314101,-0.0712757,25.1504
0.818581,0.818413,-0.0184758,-0.127039,-1.65292,-1.6532,-0.0302993,-0.256329,1.97465,1.9748,0.0163512,-20.7024,-0.00228382,-0.00251655,-0.251944,-15.7572,-0.0189691,-0.0187941,0.192268,17.4789,-0.316033,-0.316013,0.0228574,25.2436
0.830704,0.830516,-0.0205274,-0.0955091,-1.66297,-1.66326,-0.0309708,-0.2356,1.9766,1.97674,0.0148267,-20.7161,-0.000125706,-0.000310668,-0.201026,-13.2119,-0.0171122,-0.0167696,0.365164,14.8996,-0.318086,-0.317985,0.111711,24.3956
0.843146,0.842953,-0.0211511,-0.0627426,-1.67317,-1.67346,-0.0303125,-0.214607,1.97841,1.97854,0.0132874,-20.7285,0.0022213,0.0021061,-0.125774,-11.3153,-0.0152783,-0.0148409,0.455553,10.9368,-0.32016,-0.319991,0.184567,22.7387
0.855711,0.855526,-0.0202253,-0.03032,-1.68371,-1.68398,-0.0291645,-0.194559,1.98008,1.98019,0.0119579,-20.7396,0.004459,0.00440712,-0.0566743,-10.1816,-0.0136887,-0.013243,0.462587,6.43158,-0.322251,-0.322025,0.245926,20.4219
0.870271,0.870127,-0.015852,0.00224124,-1.69663,-1.69691,-0.0300654,-0.177723,1.98184,1.98194,0.0112241,-20.7494,0.0064349,0.00642331,-0.012638,-9.65832,-0.0123011,-0.0119168,0.403935,2.15886,-0.324662,-0.324389,0.293771,17.5096
0.882129,0.882011,-0.0129892,0.0291804,-1.70799,-1.70827,-0.0297985,-0.159757,1.98317,1.98326,0.0105468,-20.7589,0.00731163,0.00730638,-0.00585807,-9.50273,-0.0113258,-0.0110535,0.291777,-1.30535,-0.326602,-0.326295,0.329134,14.202
0.893341,0.893253,-0.00981083,0.0519532,-1.7195,-1.71978,-0.0297381,-0.141552,1.98436,1.98446,0.0100725,-20.768,0.0074753,0.00743919,-0.0400724,-9.31403,-0.0101203,-0.00995962,0.174325,-3.55252,-0.328405,-0.328082,0.344574,10.6515
0.906168,0.905212,-0.00559347,0.0715475,-1.73358,-1.73305,-0.0311534,-0.124409,1.9857,1.98581,0.00976429,-20.7765,0.00710871,0.00700375,-0.108144,-8.66781,-0.00801788,-0.00790063,0.0993787,-4.68244,-0.330418,-0.330062,0.343375,7.0106
0.916804,0.916787,-0.00183917,0.0872787,-1.74596,-1.74626,-0.0321135,-0.10661,1.9868,1.98688,0.00902159,-20.7847,0.00662322,0.00646045,-0.178118,-7.31407,-0.00557499,-0.00550327,0.0787045,-5.26422,-0.332056,-0.331741,0.336848,3.43274
0.926981,0.926986,0.00044487,0.0988648,-1.75843,-1.75873,-0.0321198,-0.0878478,1.98786,1.98793,0.00807558,-20.7922,0.00613932,0.00593088,-0.226576,-5.34442,-0.00268123,-0.00258096,0.110011,-5.83948,-0.333595,-0.333288,0.328512,-0.0512316
0.936067,0.936085,0.00191332,0.107096,-1.7702,-1.77049,-0.0308018,-0.0684346,1.9888,1.98886,0.00706421,-20.7988,0.00583635,0.00561568,-0.239192,-3.02231,0.000230003,0.000381842,0.166056,-6.87724,-0.334935,-0.334637,0.319161,-3.42388
0.944497,0.944528,0.00340903,0.112804,-1.78188,-1.78214,-0.0288238,-0.0500276,1.98968,1.98974,0.00622084,-20.8046,0.00586711,0.00566949,-0.214558,-0.713442,0.00298987,0.00317298,0.199309,-8.45005,-0.33616,-0.335881,0.299488,-6.64914
0.952897,0.952684,0.00562098,0.116595,-1.79476,-1.79434,-0.0270628,-0.0342202,1.99064,1.99075,0.0108512,-20.8112,0.0062669,0.00613077,-0.153044,1.22058,0.00562342,0.00583178,0.194259,-10.1821,-0.337402,-0.337149,0.268165,-9.62719
0.958962,0.959028,0.00721624,0.116875,-1.80554,-1.80576,-0.0244744,-0.0201812,1.99179,1.99191,0.0137064,-20.8226,0.00656331,0.00649596,-0.0733467,2.42447,0.00737463,0.0075111,0.148678,-11.7553,-0.338338,-0.33812,0.236412,-12.2554
0.963902,0.963985,0.00909307,0.113996,-1.81613,-1.81633,-0.0215703,-0.00803253,1.99326,1.99327,0.00118616,-20.831,0.00643482,0.00642674,-0.00840178,2.82622,0.00871919,0.00879961,0.0876631,-12.8306,-0.339146,-0.338961,0.200255,-14.5369
0.967627,0.967728,0.0110609,0.10774,-1.82625,-1.82642,-0.0190021,0.00225772,1.99418,1.99409,-0.0103697,-20.8251,0.00576083,0.00577011,0.0103114,2.70846,0.00972463,0.00973883,0.0149429,-13.2847,-0.339811,-0.339663,0.160839,-16.422
0.970742,0.970891,0.0132151,0.0988904,-1.83783,-1.83734,-0.0179925,0.00989644,1.99413,1.99401,-0.0124045,-20.8129,0.00442012,0.00438658,-0.0168426,2.55349,0.010663,0.0106247,-0.0543805,-13.0147,-0.340453,-0.340349,0.120908,-17.9082
0.972457,0.972588,0.0143177,0.0870173,-1.84749,-1.84764,-0.0169411,0.0166998,1.99328,1.99322,-0.00639408,-20.8035,0.00300175,0.00294765,-0.0596738,2.75658,0.0113354,0.0112385,-0.106698,-12.1418,-0.340903,-0.340826,0.0846185,-18.9942
0.973367,0.973506,0.0152292,0.0732693,-1.85651,-1.85665,-0.0152139,0.0235061,1.99213,1.99211,-0.0024218,-20.8006,0.00158548,0.00148737,-0.107843,3.42495,0.0119577,0.0118329,-0.136834,-10.8549,-0.341262,-0.341218,0.0481837,-19.7088
0.973618,0.97376,0.0155155,0.0581504,-1.86502,-1.86514,-0.0133359,0.0295323,1.99078,1.99082,0.00500704,-20.8022,0.000381037,0.000264639,-0.127469,4.50897,0.0125813,0.0124534,-0.139979,-9.38912,-0.341546,-0.341531,0.0164668,-20.0666
0.97326,0.973399,0.0151454,0.042474,-1.8731,-1.87321,-0.0112922,0.0343259,1.98958,1.98968,0.0111452,-20.8116,-0.000504172,-0.000605171,-0.110469,5.65166,0.0131067,0.0129978,-0.11917,-8.01842,-0.341757,-0.341768,-0.0117992,-20.119
0.972082,0.97221,0.0141146,0.0266448,-1.88178,-1.88188,-0.0101918,0.0365577,1.9887,1.98882,0.0126327,-20.8246,-0.00116164,-0.00122228,-0.0661639,6.51084,0.0133424,0.0132588,-0.0915632,-6.93225,-0.34192,-0.341957,-0.0408741,-19.8871
0.970507,0.970627,0.0131182,0.0114193,-1.88836,-1.88843,-0.00752344,0.0386651,1.9884,1.98852,0.0133372,-20.8378,-0.00160569,-0.00161352,-0.00810068,6.86881,0.0130929,0.0130198,-0.0801782,-6.11655,-0.341997,-0.34206,-0.0697743,-19.3565
0.968456,0.968569,0.0124195,-0.00330379,-1.8944,-1.89444,-0.00495489,0.039016,1.98854,1.98867,0.0144921,-20.8515,-0.00215026,-0.00211017,0.0445094,6.64477,0.0124386,0.0123558,-0.0909133,-5.35109,-0.342036,-0.342144,-0.119644,-18.4629
0.966032,0.96614,0.0117652,-0.017645,-1.89995,-1.89997,-0.00279649,0.0377224,1.98921,1.98935,0.0154417,-20.8658,-0.00288466,-0.00282045,0.0707372,5.9839,0.0114573,0.0113488,-0.119031,-4.42131,-0.342066,-0.3422,-0.146282,-17.1119
0.962876,0.962972,0.0105298,-0.0318617,-1.90591,-1.90593,-0.00198364,0.0343415,1.99078,1.99093,0.016128,-20.8801,-0.00402757,-0.00396545,0.0682801,5.15524,0.0100121,0.00987174,-0.153558,-3.21838,-0.342106,-0.342245,-0.152204,-15.6186
0.960059,0.960146,0.00966275,-0.0448226,-1.91058,-1.91059,-0.000696703,0.0309492,1.99281,1.99288,0.00801468,-20.8915,-0.00525153,-0.00520872,0.0469736,4.43199,0.00862756,0.00845895,-0.183967,-1.68366,-0.342137,-0.342277,-0.152847,-14.0986
0.957391,0.957469,0.00859949,-0.0565918,-1.91468,-1.91468,0.000420581,0.0271201,1.99488,1.9948,-0.00831481,-20.8907,-0.00653225,-0.00651572,0.0180581,3.96745,0.00731403,0.00713213,-0.198042,0.105917,-0.342164,-0.342304,-0.152121,-12.5802
0.95447,0.954529,0.00669983,-0.0672442,-1.91898,-1.91898,0.000760671,0.0222422,1.99639,1.99622,-0.0183589,-20.8753,-0.00786032,-0.00788043,-0.022835,3.83486,0.00599125,0.00581629,-0.190751,1.93818,-0.34221,-0.342349,-0.151808,-11.0691
0.952401,0.952447,0.00506474,-0.0753858,-1.92193,-1.92191,0.00194645,0.0178259,1.99654,1.99637,-0.0181743,-20.8559,-0.00850178,-0.00853989,-0.0419469,4.10704,0.00511746,0.00497606,-0.154169,3.60511,-0.342263,-0.342402,-0.151066,-9.56389
0.950628,0.950656,0.00309121,-0.0812444,-1.92438,-1.92435,0.00342071,0.0128397,1.99596,1.99588,-0.00784387,-20.8425,-0.0086868,-0.00870879,-0.0239818,4.45247,0.00429371,0.00420849,-0.0929678,4.79239,-0.342332,-0.34247,-0.150625,-8.06388
0.948952,0.948943,0.000909407,-0.0850042,-1.92658,-1.92656,0.00451271,0.0066629,1.99508,1.99504,-0.00250413,-20.8387,-0.00846178,-0.00844271,0.0151944,4.54365,0.00324551,0.00318357,-0.0507361,5.39252,-0.342439,-0.342577,-0.149471,-6.57591
0.947871,0.947865,-0.000636965,-0.0862691,-1.92795,-1.92789,0.00585358,8.37058e-05,1.99427,1.99426,-0.00114742,-20.8379,-0.00804406,-0.00798576,0.0643639,4.20614,0.00229368,0.00227448,-0.0208353,5.65081,-0.342555,-0.34269,-0.148077,-5.10149
0.947064,0.947048,-0.00184448,-0.0858264,-1.92898,-1.92892,0.00678216,-0.00726004,1.99334,1.99333,-0.000944119,-20.8378,-0.00755068,-0.00745788,0.101987,3.41989,0.0012364,0.00123264,-0.0039377,5.66521,-0.342701,-0.342808,-0.117416,-3.75743
0.946539,0.946514,-0.00268838,-0.0840537,-1.92978,-1.92971,0.00720919,-0.0150263,1.99228,1.99227,-0.000979942,-20.8379,-0.00708889,-0.00697912,0.120343,2.34295,7.49145e-05,7.45891e-05,-0.000250173,5.56929,-0.342869,-0.342953,-0.0918166,-2.73256
0.946321,0.94629,-0.0033724,-0.0812384,-1.93054,-1.93047,0.00707557,-0.0229277,1.99093,1.99098,0.00547011,-20.8406,-0.00671963,-0.00660963,0.120485,1.16215,-0.00133071,-0.00134033,-0.0105503,5.47604,-0.343087,-0.343154,-0.0728187,-1.92979
0.946531,0.946496,-0.00379805,-0.0774428,-1.9311,-1.93104,0.0065376,-0.0303526,1.99012,1.99022,0.0103463,-20.8495,-0.00655326,-0.00646168,0.100277,0.0577385,-0.00245632,-0.00247555,-0.0211182,5.5176,-0.343282,-0.343335,-0.0581227,-1.29556
0.947148,0.947112,-0.00393291,-0.0729691,-1.9316,-1.93155,0.00565005,-0.0369719,1.98976,1.98981,0.00453458,-20.8584,-0.00638837,-0.00632645,0.0677567,-0.780619,-0.00338986,-0.00341194,-0.0242098,5.65842,-0.343477,-0.343521,-0.0484692,-0.783659
0.948506,0.948467,-0.00428008,-0.0675181,-1.93216,-1.93212,0.00452964,-0.042657,1.98948,1.98955,0.00855286,-20.864,-0.00599264,-0.00595783,0.0383393,-1.27228,-0.00427783,-0.00428988,-0.0135555,5.77149,-0.343727,-0.343765,-0.0414632,-0.359592
0.950135,0.95009,-0.0049493,-0.0611828,-1.93258,-1.93255,0.00350729,-0.0471358,1.98977,1.98989,0.0124673,-20.8744,-0.00544606,-0.00542386,0.024288,-1.51771,-0.00482745,-0.00481749,0.0111853,5.73474,-0.343946,-0.343976,-0.0330965,-0.00811326
0.952134,0.952083,-0.00559707,-0.0539073,-1.93298,-1.93296,0.00263334,-0.0506044,1.99068,1.99081,0.014112,-20.8868,-0.004766,-0.00474177,0.0266098,-1.69415,-0.00520608,-0.00517029,0.03957,5.44723,-0.344167,-0.344189,-0.0239438,0.256303
