0,-0,-0,0,0,-0,0.5,0.5,30,-0,-0,-500,6.03393,4.78621,5.18991,5.93917,4.88097,5.09515,-0,0,0,0,0,0
0,-0,-0,0,0,-0,0.5,0.5,30,-0,-0,-500,6.03393,4.78621,5.18991,5.93917,4.88097,5.09515,-0,0,0,0,0,0
-0.000136158,1.84784e-05,0.0789384,-1.82696e-05,-5.03706e-05,-0.000740333,0.5,0.5,28.819,7.58377e-05,0.000210435,-500,5.82447,4.57675,4.98044,5.72971,4.67151,4.88568,-5.67669e-06,-7.70221e-07,-0.00308789,7.58377e-05,0.000210435,0.0030828
-0.000136158,1.84784e-05,0.0789384,-1.82696e-05,-5.03706e-05,-0.000740333,0.5,0.5,28.819,7.58377e-05,0.000210435,-500,5.82447,4.57675,4.98044,5.72971,4.67151,4.88568,-5.67669e-06,-7.70221e-07,-0.00308789,7.58377e-05,0.000210435,0.0030828
0.000251413,-0.000365673,0.083388,0.000332578,-0.000347401,-0.00105328,0.5,0.5,27.5462,13.3055,-11.2683,-500,5.60033,4.34406,4.74614,5.50234,4.45268,4.66848,0.0165956,-0.0175402,-0.89106,0.0426698,-0.0357538,15.832
0.00322426,-0.00332886,0.12586,0.0030166,-0.00265988,-0.00340703,0.5,0.5,24.015,39.481,-34.1325,-500,4.97753,3.70413,4.10271,4.87254,3.84002,4.05931,0.0505947,-0.0545801,-2.94917,0.179377,-0.154111,51.4818
0.00820205,-0.00834571,0.195337,0.00696539,-0.00614167,-0.00716716,0.5,0.5,21.6322,56.2431,-49.4585,-500,4.55745,3.27277,3.6688,4.44737,3.42612,3.64796,0.089894,-0.0975772,-5.29751,-0.146873,0.115014,93.1546
0.0160748,-0.0163836,0.292426,0.0118039,-0.0105385,-0.0127362,0.5,0.5,19.8681,60.849,-55.394,-500,4.24605,2.95749,3.35204,4.133,3.11564,3.33895,0.126637,-0.140327,-7.40561,-1.84955,1.56169,133.464
0.0294728,-0.0302486,0.423637,0.017383,-0.0160434,-0.021547,0.5,0.5,18.6286,53.7594,-54.6914,-500,4.02774,2.74135,3.13437,3.91164,2.89211,3.11696,0.16233,-0.181501,-9.14542,-5.51818,4.73592,171.518
0.0439499,-0.0453876,0.532791,0.0210781,-0.0202814,-0.0305204,0.5,0.5,18.6529,38.8443,-46.9317,-473.665,4.02994,2.75592,3.14357,3.91807,2.88616,3.11638,0.195437,-0.218416,-10.5156,-10.3408,9.00542,206.361
0.0624352,-0.0648476,0.640153,0.0237358,-0.0240034,-0.0414868,0.5,0.5,19.0951,22.5966,-35.6988,-388.144,4.09943,2.85091,3.22319,4.00543,2.94802,3.19361,0.224729,-0.251566,-11.5572,-15.0991,13.5007,237.359
0.0841431,-0.0878037,0.736095,0.0254479,-0.0269531,-0.0538545,0.5,0.5,19.6831,12.8768,-26.6404,-301.994,4.19401,2.96844,3.32594,4.11945,3.03909,3.29945,0.246736,-0.285058,-12.373,-18.749,17.4335,263.981
0.114545,-0.120077,0.837833,0.027128,-0.0299905,-0.0702785,0.309354,0.5,20.1144,12.4572,-23.1506,-201.678,4.16663,3.24046,3.30171,4.11401,3.29166,3.29087,0.271539,-0.311051,-13.0951,-20.836,20.4293,284.281
0.144477,-0.151981,0.916273,0.0288516,-0.0326573,-0.0853949,0.0628847,0.5,20.3364,19.1642,-25.1463,-122.203,4.07751,3.52407,3.2108,4.04165,3.5672,3.22031,0.291535,-0.335051,-13.7527,-21.2992,22.0849,294.648
0.178566,-0.188705,0.990652,0.0311822,-0.0354953,-0.101532,-0.164313,0.5,20.3588,28.1137,-22.8926,-42.0171,3.95984,3.75242,3.09516,3.94586,3.78967,3.12249,0.30001,-0.360993,-14.3855,-20.9017,22.8847,295.097
