0,-0,-0,0,0,-0,5.38082,5.26987,5.33862,5.32752,5.32318,5.28532,0.025,0.025,30,-0,-0,-281.253
0,-0,-0,0,0,-0,5.38082,5.26987,5.33862,5.32752,5.32318,5.28532,0.025,0.025,30,-0,-0,-281.253
0.0129325,-0.0174335,0.128951,-0.000182136,0.000548167,-0.0403169,5.37704,5.27411,5.33709,5.33067,5.31932,5.28711,0.024806,0.0247385,30,-1.89486,1.99993,-249
0.0129325,-0.0174335,0.128951,-0.000182136,0.000548167,-0.0403169,5.37704,5.27411,5.33709,5.33067,5.31932,5.28711,0.024806,0.0247385,30,-1.89486,1.99993,-249
0.0129422,-0.0174368,0.132929,-0.000144606,0.000311316,-0.0403574,5.3774,5.27392,5.33621,5.33032,5.31951,5.28798,0.0248059,0.0247384,30,-1.32915,0.635167,-247.819
0.0130044,-0.0174628,0.172361,4.64814e-05,-0.000534145,-0.0407982,5.37911,5.27245,5.33167,5.32859,5.32101,5.29251,0.0247898,0.0247381,30,2.38289,-6.29868,-243.167
0.0132052,-0.0175736,0.246044,0.000451887,-0.00188659,-0.0419182,5.37806,5.27236,5.33063,5.32957,5.32115,5.29357,0.0247647,0.0247136,30,3.85554,-6.33731,-236.263
0.0136333,-0.0178245,0.345308,0.00101765,-0.00309917,-0.0437432,5.2918,5.18772,5.24486,5.24533,5.23548,5.20892,0.0247144,0.0246867,29.5196,4.19525,-5.83673,-228.953
0.0145984,-0.0183579,0.490372,0.00168485,-0.00428831,-0.0466991,4.19265,4.09076,4.14642,4.14843,4.13671,4.11147,0.0246306,0.0246422,23.3292,4.07376,-5.13764,-220.079
0.0168679,-0.0196061,0.730845,0.00244167,-0.0055035,-0.0520023,2.69853,2.59895,2.6515,2.65552,2.64205,2.61964,0.0244853,0.0245609,14.9093,3.62606,-6.18019,-207.499
0.0195376,-0.0211014,0.94942,0.00289632,-0.0062033,-0.0572628,1.8555,1.7584,1.80889,1.81456,1.7991,1.7785,0.0243583,0.0244862,10.1627,3.22823,-5.84998,-197.055
0.0221973,-0.0226214,1.124,0.00316825,-0.00662033,-0.0621657,1.72897,1.63393,1.68277,1.6898,1.67267,1.65353,0.0242622,0.0244272,9.45489,2.90768,-5.5021,-188.461
0.0255027,-0.0245487,1.28873,0.00337492,-0.00690781,-0.0681568,2.11765,2.02491,2.07197,2.08054,2.0615,2.04397,0.0241649,0.0243653,11.6527,2.57574,-5.05107,-178.873
0.0289699,-0.0266113,1.40657,0.00349301,-0.0070239,-0.0744572,2.81452,2.72415,2.76947,2.77941,2.75836,2.7424,0.0240746,0.0243062,15.5879,2,-4.45836,-169.539
0.0345179,-0.0299895,1.50399,0.00354046,-0.00693399,-0.0845565,3.92395,3.83677,3.87957,3.89199,3.86834,3.85464,0.0239325,0.0242112,21.8528,2,-3.89698,-155.578
0.0385315,-0.0324873,1.52912,0.00349445,-0.00672235,-0.0917506,4.46181,4.37692,4.41796,4.43185,4.40634,4.39422,0.023825,0.0241381,24.8916,1.64615,-3.44812,-146.208
0.0433369,-0.035533,1.53597,0.00333613,-0.00638437,-0.100114,4.76468,4.68234,4.72128,4.73668,4.70916,4.6989,0.0236929,0.0240467,26.6056,1.04294,-3.11152,-135.794
0.0508813,-0.0404166,1.54579,0.00272776,-0.00582033,-0.112528,4.45263,4.37393,4.40976,4.42714,4.39684,4.38932,0.0234814,0.0239007,24.8545,-0.0345309,-2.79864,-121.085
0.0564034,-0.0440298,1.567,0.00215378,-0.00537461,-0.121136,4.00624,3.92996,3.96387,3.98276,3.95064,3.94478,0.0233348,0.0238031,22.3442,-0.386718,-2.43553,-111.256
0.0629403,-0.0483025,1.60863,0.00146213,-0.00479438,-0.130957,3.49127,3.41839,3.45103,3.47173,3.43685,3.43195,0.0231746,0.023701,19.4528,-0.542245,-0.255035,-100.39
0.0702171,-0.053021,1.66661,0.000730156,-0.00407771,-0.141604,3.09693,3.02667,3.05715,3.07982,3.04295,3.03991,0.0230134,0.0236027,17.2372,-0.57081,0.0677539,-89.0434
0.0804598,-0.0595663,1.74986,-0.00022764,-0.00297815,-0.156362,2.94128,2.87543,2.90189,2.92512,2.88463,2.88522,0.0228114,0.0234847,16.3634,-4.62302,0.28218,-73.9251
0.087413,-0.0639401,1.79705,-0.000840794,-0.00222851,-0.166352,3.06774,3.00398,3.02846,3.05345,3.01135,3.01368,0.0226863,0.0234142,17.0823,-4.57955,0.273994,-64.0822
0.0958441,-0.0691641,1.83643,-0.00154329,-0.00133642,-0.178507,3.40053,3.33917,3.36138,3.38855,3.34461,3.34892,0.0225434,0.0233367,18.966,-4.33518,0.268672,-52.5425
0.103351,-0.0737322,1.85325,-0.002048,-0.000568418,-0.189395,3.7453,3.68597,3.70623,3.73535,3.68983,3.69584,0.0224225,0.0232747,20.9162,-4.03832,0.241941,-42.5773
0.114331,-0.0802406,1.85335,-0.00273471,0.000482018,-0.205474,4.12507,4.07046,4.08948,4.1211,4.07148,4.07838,0.0222555,0.0231974,23.0751,-4.16363,3.95545,-28.3068
0.121523,-0.0843572,1.84455,-0.00322993,0.00114275,-0.216147,4.24159,4.18891,4.20605,4.23932,4.18814,4.19668,0.0221526,0.0231581,23.7373,-4.21746,3.93186,-19.1077
0.131689,-0.0898925,1.83256,-0.00397164,0.00204042,-0.231503,4.14453,4.09437,4.10865,4.14419,4.09094,4.10201,0.0220176,0.023123,23.196,-4.42884,3.49356,-6.21217
0.139003,-0.093596,1.83185,-0.00461692,0.00255129,-0.24281,3.93561,3.88715,3.89918,3.93631,3.88164,3.8947,0.0219272,0.0231141,22.0213,-4.73959,2.87102,3.04767
0.146166,-0.0969232,1.84015,-0.00534164,0.00292294,-0.254133,3.70946,3.66311,3.67262,3.71055,3.65401,3.66934,0.021841,0.0231193,20.7476,-6.52656,2.42168,12.1287
0.153487,-0.0999416,1.85652,-0.0060312,0.00320005,-0.265956,3.52107,3.47633,3.48382,3.52365,3.46572,3.48278,0.0217531,0.0231381,19.6897,-6.29569,2,21.375
0.1631,-0.10321,1.88391,-0.00668252,0.00345306,-0.281818,3.41679,3.37425,3.37946,3.42209,3.36224,3.38116,0.0216361,0.0231794,19.1096,-5.44504,2,33.4056
0.169759,-0.104963,1.90176,-0.0068643,0.00357356,-0.29299,3.45327,3.41232,3.41616,3.46079,3.39953,3.41952,0.0215539,0.0232164,19.3216,-4.70827,2.30529,41.6393
0.175408,-0.10611,1.91321,-0.00683107,0.00365257,-0.302557,3.54485,3.50522,3.50773,3.55389,3.49145,3.51251,0.0214838,0.0232521,19.8422,-4.39087,2.36316,48.5235
0.185287,-0.107355,1.92118,-0.00649437,0.00376548,-0.319423,3.78112,3.74363,3.74402,3.79299,3.72864,3.75135,0.0213621,0.023323,21.1823,-3.44924,2.51671,60.1333
0.192073,-0.107634,1.91791,-0.00617677,0.00384737,-0.331089,3.92208,3.88611,3.88499,3.93569,3.86996,3.89383,0.0212804,0.0233855,21.9819,-3.14902,2.6421,67.9006
0.198419,-0.107449,1.91028,-0.00576338,0.00393136,-0.342057,3.99803,3.9634,3.961,4.01342,3.94647,3.97131,0.0212063,0.0234402,22.4151,-2.61227,2.81818,74.9784
0.204591,-0.106825,1.90263,-0.00521617,0.00401889,-0.352786,3.97622,3.94361,3.93926,3.9941,3.92523,3.95171,0.0211379,0.0235057,22.299,-2.05544,3.01009,85.6569
0.210565,-0.105787,1.89816,-0.00456021,0.00412944,-0.363256,3.89124,3.85944,3.85437,3.91157,3.84196,3.86886,0.0210756,0.0235727,21.8267,-0.0490135,3.23652,91.9869
0.218979,-0.103591,1.90049,-0.00351761,0.00439705,-0.378216,3.71386,3.68389,3.67713,3.73613,3.66476,3.69296,0.0209965,0.0236695,20.8318,-0.0500615,3.57198,100.653
0.224571,-0.101653,1.90801,-0.00271744,0.00462797,-0.388372,3.60687,3.57796,3.57012,3.63038,3.55797,3.58701,0.0209512,0.0237333,20.2319,0.129906,3.66465,106.234
0.229624,-0.0995706,1.91768,-0.00189575,0.00482357,-0.397769,3.56011,3.53207,3.52323,3.58463,3.51136,3.5412,0.0209161,0.0237889,19.9709,0.339988,3.62596,111.163
0.233957,-0.0975357,1.92585,-0.0010857,0.00495643,-0.40604,3.58049,3.55311,3.54342,3.60579,3.53186,3.5624,0.0208908,0.0238339,20.0879,0.568297,3.50477,115.275
0.238372,-0.0952246,1.93189,-0.000138723,0.00505195,-0.414746,3.64775,3.62157,3.61217,3.6761,3.60096,3.63108,0.0208711,0.0238759,20.4756,1.9275,5.23377,119.36
0.24421,-0.0917884,1.93335,0.00132548,0.00515646,-0.426902,3.78282,3.7569,3.74729,3.81385,3.7384,3.76861,0.0208593,0.0239224,21.2444,4.90929,5.38119,124.612
0.247644,-0.0895455,1.92986,0.00235658,0.00519657,-0.434625,3.85755,3.83206,3.82187,3.88915,3.81321,3.844,0.0208654,0.0239419,21.6673,5.13202,5.24935,127.654
0.250255,-0.0877108,1.92515,0.0032701,0.00512971,-0.441002,3.88744,3.86216,3.85138,3.91916,3.84297,3.87437,0.020881,0.0239494,21.8361,5.22621,4.84004,129.963
0.253175,-0.0854987,1.91947,0.00442498,0.0048503,-0.449095,3.86451,3.83856,3.82623,3.89449,3.81888,3.85194,0.0209164,0.0239431,21.7018,5.22392,2.37142,132.57
0.255019,-0.0840023,1.91705,0.00526643,0.00445825,-0.455245,3.81153,3.78525,3.77295,3.8424,3.76703,3.80022,0.0209548,0.0239229,21.4056,6.94413,2,134.303
0.256885,-0.0824283,1.9184,0.00629063,0.00367309,-0.463712,3.71417,3.68784,3.6749,3.74457,3.66915,3.70327,0.0210233,0.0238663,20.8555,6.84659,1.1237,136.245
0.257558,-0.08191,1.92208,0.00679174,0.00304366,-0.468846,3.66453,3.63812,3.62484,3.6945,3.6191,3.6538,0.0210731,0.0238118,20.5745,6.68371,0.560704,137.101
0.257818,-0.0819028,1.92742,0.00713661,0.00219938,-0.474182,3.64582,3.61927,3.60565,3.6751,3.5998,3.63514,0.0211327,0.023735,20.4672,6.3419,-0.117062,137.643
0.257674,-0.0824069,1.93131,0.00723741,0.00138687,-0.478249,3.66251,3.63581,3.62194,3.69111,3.61596,3.6518,0.0211755,0.0236592,20.5597,6.00816,-0.697529,137.745
0.257254,-0.0833984,1.93376,0.00716456,0.000477589,-0.481938,3.69873,3.67183,3.65777,3.72655,3.65162,3.68792,0.0212174,0.0235735,20.762,5.61339,-1.29235,137.525
0.256222,-0.0858795,1.93402,0.00671798,-0.00113575,-0.486827,3.76945,3.74033,3.72418,3.79217,3.71957,3.75837,0.0212689,0.023425,21.1469,4.92292,-6.35433,136.601
0.255233,-0.0886532,1.93166,0.00607459,-0.00259825,-0.490034,3.81502,3.78559,3.76925,3.83638,3.76423,3.80351,0.0212933,0.0232947,21.4005,4.12611,-7.14659,135.404
0.254398,-0.0915554,1.92864,0.00533066,-0.00391845,-0.492315,3.8353,3.80572,3.78939,3.85573,3.78392,3.8234,0.0212987,0.0231764,21.5128,3.46575,-7.53216,134.1
0.253365,-0.0969742,1.92449,0.00385534,-0.00582028,-0.495077,3.82229,3.79226,3.77486,3.8389,3.76793,3.80874,0.0212738,0.0229841,21.4297,0.581364,-9.57061,131.608
0.253004,-0.101154,1.92304,0.0026836,-0.00693227,-0.496429,3.77384,3.74367,3.72638,3.78948,3.71899,3.75977,0.0212333,0.0228537,21.1545,-0.104323,-9.83525,129.646
0.253044,-0.106248,1.92301,0.00125326,-0.00797942,-0.497496,3.77413,3.74393,3.72698,3.78903,3.71902,3.75951,0.0211658,0.0227109,21.1549,-0.766048,-9.7704,127.228
0.254029,-0.113839,1.92495,-0.000745244,-0.00896553,-0.498267,3.72773,3.69874,3.68161,3.74022,3.66968,3.7103,0.0210372,0.0225245,20.8877,-5.41607,-8.97482,123.539
0.255499,-0.119624,1.92682,-0.00214989,-0.00932022,-0.498357,3.7173,3.68851,3.67214,3.72978,3.65959,3.69932,0.0209217,0.0223995,20.8298,-5.81581,-8.13926,120.62
0.257568,-0.125366,1.92873,-0.00343942,-0.00937548,-0.498096,3.71402,3.68545,3.66998,3.72678,3.65693,3.69558,0.0207948,0.0222884,20.813,-5.97487,-7.11964,117.636
0.262208,-0.134626,1.93064,-0.005083,-0.00891116,-0.497024,3.75405,3.72624,3.71208,3.76695,3.69727,3.73421,0.0205694,0.022133,21.0405,-7.33141,-5.11891,112.584
