0,-0,-0,0,0,-0,7.57995,7.56141,7.63059,7.57995,7.56141,7.63059,0.03,-0.03,42.7972,-0,-0,0
0,-0,-0,0,0,-0,7.57995,7.56141,7.63059,7.57995,7.56141,7.63059,0.03,-0.03,42.7972,-0,-0,0
0.0129703,-0.0174495,0.128954,6.13841e-06,7.54129e-06,-0.0388322,7.37837,7.3682,7.42989,7.38573,7.36084,7.43725,0.0296109,-0.0305235,41.685,-0,-0,38.8322
0.0129703,-0.0174495,0.128954,6.13841e-06,7.54129e-06,-0.0388322,7.37837,7.3682,7.42989,7.38573,7.36084,7.43725,0.0296109,-0.0305235,41.685,-0,-0,38.8322
0.0129849,-0.017411,0.136327,-0.000383441,-0.000145786,-0.0388324,7.00891,6.99875,7.06044,7.01627,6.99139,7.0678,0.0296105,-0.0305223,39.602,-0,-0,38.8324
0.0130598,-0.0173508,0.198844,-0.000347841,-0.000869675,-0.0388357,6.14765,6.13749,6.19917,6.15501,6.13013,6.20653,0.0296082,-0.0305205,34.7461,-0,-0,38.8357
0.0131738,-0.0172864,0.269669,-0.000256731,-0.00162484,-0.0388539,5.61643,5.60373,5.66285,5.6187,5.59636,5.67531,0.0296048,-0.0305186,31.7366,-0,-5.65045,38.8539
0.0138554,-0.017128,0.489423,6.53512e-05,-0.00374085,-0.0389879,4.45995,4.44729,4.50634,4.46222,4.4399,4.51885,0.0295843,-0.0305138,25.2162,-0,-5.67437,38.9879
0.0146501,-0.0170478,0.649892,0.000272592,-0.0048923,-0.039121,3.82513,3.81269,3.87184,3.82775,3.80527,3.88405,0.0295605,-0.0305114,21.6381,-0,-5.31113,39.121
0.0165407,-0.0168966,0.91249,0.000497066,-0.00634636,-0.0392961,3.07884,3.06554,3.12361,3.07956,3.05809,3.13778,0.0295038,-0.0305069,17.4251,-0,-7.45012,39.2961
0.0191206,-0.0167165,1.16872,0.000606546,-0.00748564,-0.039422,2.66616,2.65308,2.71109,2.66708,2.64561,2.72512,0.0294264,-0.0305015,15.0991,-0,-7.26865,39.422
0.0229323,-0.0164707,1.44743,0.000609069,-0.00852225,-0.0395108,2.44181,2.43042,2.48976,2.44577,2.42293,2.50077,0.029312,-0.0304941,13.843,-0,-3.91111,39.5108
0.0272851,-0.0161874,1.68046,0.000491067,-0.0091935,-0.0395269,2.45548,2.44414,2.50314,2.45917,2.43665,2.51444,0.0291814,-0.0304856,13.9197,-0,-4.21917,39.5269
0.0315422,-0.0158932,1.84975,0.000296669,-0.00954735,-0.0394772,2.5834,2.57215,2.63089,2.58693,2.56467,2.64233,0.0290537,-0.0304768,14.6408,-0,-4.38155,39.4772
0.0369991,-0.0154821,2.00697,-3.26201e-05,-0.00979701,-0.0393366,2.80284,2.79174,2.85021,2.80624,2.78429,2.86172,0.02889,-0.0304645,15.878,-0,-4.49613,39.3366
0.0439169,-0.0148998,2.13999,-0.000538721,-0.00988357,-0.0390585,3.07201,3.06113,3.11931,3.07532,3.05373,3.13081,0.0286825,-0.030447,17.3959,-0,-4.53586,39.0585
0.0502737,-0.0142978,2.21928,-0.00106064,-0.00978335,-0.0387253,3.27565,3.26499,3.32296,3.27894,3.25765,3.33435,0.0284918,-0.0304289,18.5444,-0,-4.48986,38.7253
0.0575984,-0.0135128,2.27913,-0.0017031,-0.00949712,-0.0382699,3.44142,3.43104,3.48882,3.44475,3.42379,3.5,0.028272,-0.0304054,19.4797,-0,-4.3585,38.2699
0.0670737,-0.0123266,2.32757,-0.0025709,-0.00890828,-0.037593,3.58113,3.57113,3.62871,3.58456,3.564,3.63952,0.0279878,-0.0303698,20.2683,-0,-4.08827,37.593
0.0759875,-0.0110046,2.35626,-0.00340626,-0.00817222,-0.0368847,3.65889,3.64926,3.70671,3.6625,3.64227,3.71708,0.0277204,-0.0303301,20.7077,-0,-3.75047,36.8847
0.0864286,-0.00916022,2.37914,-0.00439329,-0.00712613,-0.0359821,3.69763,3.691,3.74939,3.70362,3.68122,3.75407,0.0274071,-0.0302748,20.9335,-2.8437,0.726752,35.9821
0.0949652,-0.00738237,2.39352,-0.00520092,-0.0061442,-0.0351926,3.70726,3.70027,3.75999,3.71156,3.69018,3.76086,0.027151,-0.0302215,20.9834,-4.80851,1.90946,26.8543
0.108918,-0.00387628,2.41298,-0.00647761,-0.004369,-0.0338066,3.7024,3.69706,3.75803,3.70912,3.68715,3.75518,0.0267325,-0.0301163,20.9635,-5.10724,5.30298,24.2326
0.120174,-0.000428674,2.42668,-0.00732926,-0.00293271,-0.0326116,3.69331,3.68738,3.74884,3.70108,3.6805,3.74688,0.0263948,-0.0300129,20.9157,-2.54738,5.39419,22.3013
0.132165,0.00393064,2.43995,-0.00798651,-0.00144929,-0.0312801,3.68595,3.68003,3.74109,3.69305,3.67329,3.7388,0.026035,-0.0298821,20.8727,-2.77582,5.20239,20.3167
0.140884,0.00758679,2.44883,-0.00830984,-0.000447534,-0.0302729,3.68286,3.67685,3.73754,3.68936,3.67026,3.73519,0.0257735,-0.0297724,20.8537,-2.88819,4.91005,18.876
0.154457,0.0141681,2.46135,-0.00864646,0.000978707,-0.0286337,3.68235,3.67615,3.73624,3.6879,3.66986,3.73386,0.0253663,-0.029575,20.8484,-3.00519,4.3982,16.6442
0.168363,0.0221544,2.47245,-0.00877514,0.0023055,-0.0268528,3.68671,3.68031,3.73984,3.69145,3.67442,3.73736,0.0249491,-0.0293354,20.8707,-3.04991,4.00186,14.3115
0.179633,0.0296652,2.48011,-0.00868394,0.00330783,-0.0253213,3.69304,3.68644,3.74554,3.69718,3.68096,3.74295,0.024611,-0.02911,20.9045,-3.01822,3.7283,12.3695
0.191936,0.0390681,2.4871,-0.0083379,0.00435862,-0.0235456,3.70314,3.69472,3.7518,3.70356,3.68976,3.75222,0.0242419,-0.028828,20.9506,-2.89795,-0,10.2008
0.201589,0.0474422,2.49162,-0.00784624,0.00516631,-0.0220642,3.70917,3.70166,3.75955,3.71149,3.69721,3.75759,0.0239523,-0.0285767,20.9896,-2.72706,2.37097,8.45634
0.212884,0.058526,2.49593,-0.00697043,0.00614753,-0.0202117,3.71681,3.70923,3.76703,3.71929,3.70551,3.76442,0.0236135,-0.0282442,21.0325,-2.42266,2.82128,6.32647
0.222713,0.0694909,2.49891,-0.00587896,0.00713182,-0.0184702,3.72036,3.71348,3.77379,3.72818,3.71401,3.769,0.0233186,-0.0279153,21.0668,1.30902,6.98886,4.38968
0.230431,0.0791387,2.50082,-0.00474978,0.00795468,-0.0169939,3.72546,3.71617,3.77539,3.73136,3.71978,3.7747,0.0230871,-0.0276258,21.0894,3.97353,3.65063,2.80976
0.23986,0.0924732,2.50271,-0.00297023,0.00898682,-0.0150144,3.72974,3.72018,3.77942,3.736,3.72485,3.77824,0.0228042,-0.0272258,21.1134,4.61396,4.12431,0.724139
0.246505,0.103193,2.50381,-0.00148491,0.00963679,-0.0134557,3.7322,3.72248,3.7816,3.73844,3.72748,3.77987,0.0226049,-0.0269042,21.1262,4.64197,4.4226,-0.842726
0.25318,0.115475,2.50478,0.000166825,0.0102644,-0.0116864,3.74462,3.73473,3.79366,3.75071,3.73989,3.79126,0.0224046,-0.0265357,21.1946,4.48561,4.71063,-2.57699
